Checker,Path,Line,Column,Message,tool,checker,rule
missingOverride,auxil/binpac/src/pac_btype.h,27,7,"The function 'DefineValueVar' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,28,9,"The function 'DataTypeStr' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,29,9,"The function 'DefaultValue' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,31,6,"The function 'StaticSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,33,7,"The function 'IsPointerType' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,35,7,"The function 'ByteOrderSensitive' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,37,7,"The function 'GenInitCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,39,7,"The function 'DoMarkIncrementalInput' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,42,7,"The function 'DoGenParseCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,43,7,"The function 'GenDynamicSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_btype.h,44,8,"The function 'DoClone' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
shadowFunction,auxil/binpac/src/pac_btype.cc,33,12,"Local variable 'bit_type' shadows outer function",cppcheck,shadowFunction,DCL01-C
noValidConfiguration,auxil/broker/src/store_event.cc,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
constParameter,auxil/broker/caf/libcaf_core/src/detail/ripemd_160.cpp,154,36,"Parameter 'X' can be declared as pointer to const",cppcheck,constParameter,DCL00-C
uselessAssignmentPtrArg,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2300,5,"Assignment of function parameter has no effect outside the function. Did you forget dereferencing it?",cppcheck,uselessAssignmentPtrArg,MSC12-C
memleak,auxil/spicy/spicy/3rdparty/justrx/include/justrx/ccl.h,23,1,"Memory leak: fset",cppcheck,memleak,MEM31-C
memleak,auxil/spicy/spicy/3rdparty/justrx/include/justrx/ccl.h,39,1,"Memory leak: fset",cppcheck,memleak,MEM31-C
memleak,auxil/spicy/spicy/3rdparty/justrx/include/justrx/nfa.h,27,1,"Memory leak: fset",cppcheck,memleak,MEM31-C
memleak,auxil/spicy/spicy/3rdparty/justrx/include/justrx/nfa.h,35,1,"Memory leak: fset",cppcheck,memleak,MEM31-C
redundantAssignment,src/re-scan.l,39,1,"Variable 'yyg->yy_c_buf_p' is reassigned a value before the old one has been used.",cppcheck,redundantAssignment,MSC13-C
redundantAssignment,src/re-scan.l,98,1,"Variable 'yyg->yy_c_buf_p' is reassigned a value before the old one has been used.",cppcheck,redundantAssignment,MSC13-C
redundantInitialization,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1452,3,"Redundant initialization for 'c'. The initialized value is overwritten before it is read.",cppcheck,redundantInitialization,MSC12-C
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,780,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;RE_STYPE;RE_STYPE_IS_DECLARED' since the value of 'RE_STYPE' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,827,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;RE_STYPE;RE_STYPE_IS_DECLARED' since the value of 'RE_STYPE' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,829,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;RE_STYPE;RE_STYPE_IS_DECLARED' since the value of 'RE_STYPE' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,944,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;RE_STYPE;RE_STYPE_IS_DECLARED' since the value of 'RE_STYPE' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,968,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;RE_STYPE;RE_STYPE_IS_DECLARED' since the value of 'RE_STYPE' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2169,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;RE_STYPE;RE_STYPE_IS_DECLARED' since the value of 'RE_STYPE' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2175,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;RE_STYPE;RE_STYPE_IS_DECLARED' since the value of 'RE_STYPE' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,982,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;YY_USER_INIT' since the value of 'YY_USER_INIT' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,500,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_create_buffer' since the value of 'yy_create_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,997,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_create_buffer' since the value of 'yy_create_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1648,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_create_buffer' since the value of 'yy_create_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1706,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_create_buffer' since the value of 'yy_create_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,501,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_delete_buffer' since the value of 'yy_delete_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1734,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_delete_buffer' since the value of 'yy_delete_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1850,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_delete_buffer' since the value of 'yy_delete_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2281,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_delete_buffer' since the value of 'yy_delete_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,502,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_flush_buffer' since the value of 'yy_flush_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1760,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_flush_buffer' since the value of 'yy_flush_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1783,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_flush_buffer' since the value of 'yy_flush_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,508,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_init_buffer' since the value of 'yy_init_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1651,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_init_buffer' since the value of 'yy_init_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1725,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_init_buffer' since the value of 'yy_init_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1754,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_init_buffer' since the value of 'yy_init_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,507,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_load_buffer_state' since the value of 'yy_load_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1000,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_load_buffer_state' since the value of 'yy_load_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1652,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_load_buffer_state' since the value of 'yy_load_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1681,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_load_buffer_state' since the value of 'yy_load_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1691,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_load_buffer_state' since the value of 'yy_load_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1804,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_load_buffer_state' since the value of 'yy_load_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1836,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_load_buffer_state' since the value of 'yy_load_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1856,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_load_buffer_state' since the value of 'yy_load_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,511,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_scan_buffer' since the value of 'yy_scan_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1914,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_scan_buffer' since the value of 'yy_scan_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1982,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_scan_buffer' since the value of 'yy_scan_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,513,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_scan_bytes' since the value of 'yy_scan_bytes' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1954,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_scan_bytes' since the value of 'yy_scan_bytes' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1964,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_scan_bytes' since the value of 'yy_scan_bytes' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,512,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_scan_string' since the value of 'yy_scan_string' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1951,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_scan_string' since the value of 'yy_scan_string' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,499,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_switch_to_buffer' since the value of 'yy_switch_to_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1659,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_switch_to_buffer' since the value of 'yy_switch_to_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1938,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yy_switch_to_buffer' since the value of 'yy_switch_to_buffer' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,515,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1710,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1719,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1876,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1924,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1973,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2194,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2225,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2331,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyalloc' since the value of 'yyalloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,506,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyensure_buffer_stack' since the value of 'yyensure_buffer_stack' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,995,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyensure_buffer_stack' since the value of 'yyensure_buffer_stack' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1646,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyensure_buffer_stack' since the value of 'yyensure_buffer_stack' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1668,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyensure_buffer_stack' since the value of 'yyensure_buffer_stack' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1819,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyensure_buffer_stack' since the value of 'yyensure_buffer_stack' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1864,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyensure_buffer_stack' since the value of 'yyensure_buffer_stack' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,517,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyfree' since the value of 'yyfree' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1745,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyfree' since the value of 'yyfree' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1747,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyfree' since the value of 'yyfree' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2287,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyfree' since the value of 'yyfree' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2291,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyfree' since the value of 'yyfree' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2299,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyfree' since the value of 'yyfree' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
